iteration,rastrigin_seed0_replace.csv,rastrigin_seed10_replace.csv,rastrigin_seed1_replace.csv,rastrigin_seed2_replace.csv,rastrigin_seed3_replace.csv,rastrigin_seed4_replace.csv,rastrigin_seed5_replace.csv,rastrigin_seed6_replace.csv,rastrigin_seed7_replace.csv,rastrigin_seed8_replace.csv,rastrigin_seed9_replace.csv,中央値,平均�,標準偏差
476,4.421759035,8.978545421,4.975022409,8.037387361,12.90544395,10.96436721,15.97049467,1.993498778,4.974878477,5.997570636,1.997227332,5.997570636,7.38329048,4.476401107
477,4.366337095,8.978545421,4.975022409,8.034809124,12.90544395,10.96235658,15.96306157,1.993430845,4.974876684,5.997570636,1.997227332,5.997570636,7.377152877,4.478481528
478,4.366337095,8.978545421,4.975014509,8.034809124,12.86887358,10.96133956,15.96306157,1.993160933,4.974876684,5.997570636,1.996913158,5.997570636,7.373682025,4.473967624
479,4.319010561,8.978545421,4.97499053,8.034809124,12.86887358,10.96020375,15.96299039,1.993160933,4.974876684,5.997570636,1.996913158,5.997570636,7.369267706,4.477066971
480,4.319010561,8.978545421,4.97499053,8.034437766,12.82914494,10.95990734,15.96152658,1.993149401,4.974876684,5.997570636,1.996838706,5.997570636,7.365454414,4.471899656
481,4.319010561,8.978545421,4.97499053,8.034437766,12.19606637,10.95990734,15.96152658,1.993149401,4.974876684,5.997570636,1.996838706,5.997570636,7.307901818,4.398014641
482,4.319010561,8.978205627,4.974974452,8.034353289,12.19606637,10.95990734,15.96001204,1.993107586,4.974876684,5.996699862,1.996531079,5.996699862,7.307613172,4.397771352
483,4.319010561,8.978205627,4.974945399,8.034353289,12.16406847,10.95990734,15.96001204,1.993107586,4.974876684,5.996699862,1.996531079,5.996699862,7.30470163,4.394225237
484,4.319010561,8.978205627,4.974945399,8.034353289,12.16406847,10.95990734,15.96001204,1.993014419,4.974873812,5.996699862,1.99597965,5.996699862,7.30464277,4.394303265
485,4.319010561,8.976762565,4.974928396,8.034353289,12.16406847,10.95981184,15.95668149,1.992997622,4.974873812,5.996699862,1.995403088,5.996699862,7.304144636,4.393657012
486,4.319010561,8.976335393,4.974928396,8.034353289,12.1404465,10.95971759,15.95628867,1.992997622,4.974873477,5.994908087,1.995403088,5.994908087,7.301751152,4.391000877
487,4.297918771,8.975945928,4.974899521,8.033430384,12.1404465,10.95920952,15.95607655,1.992997622,4.974873477,5.994908087,1.995403088,5.994908087,7.299646314,4.392325081
488,4.297918771,8.975945928,4.974895432,8.033430384,12.13713135,10.95913785,15.95221272,1.992997622,4.974873477,5.994650054,1.99449023,5.994650054,7.298880347,4.391310493
489,4.297918771,8.97588506,4.974894745,8.033430384,12.13713135,10.95913785,15.95221272,1.992997622,4.974870792,5.994650054,1.994450235,5.994650054,7.298870871,4.391313178
490,4.297918771,8.975739038,4.974894745,8.032429366,12.13713135,10.95869345,15.95221272,1.992992236,4.974856474,5.994650054,1.994179367,5.994650054,7.298699779,4.391287953
491,4.297918771,8.975340514,4.974894745,8.032429366,12.13713135,10.95869345,15.95221272,1.992992236,4.974855849,5.994650054,1.993923716,5.994650054,7.298640251,4.39130365
492,4.297918771,8.975340514,4.974893331,8.029865281,12.10108482,10.95869345,15.95221272,1.992981568,4.974844095,5.994650054,1.993610276,5.994650054,7.295099534,4.387340433
493,4.297918771,8.975303081,4.974887146,8.029865281,12.10108482,10.95869345,15.95107856,1.992981568,4.974844095,5.994650054,1.993482333,5.994650054,7.294980833,4.387131004
494,4.282170141,8.975303081,4.974884509,8.029865281,12.09835759,10.95869345,15.95107856,1.992915951,4.974844095,5.994650054,1.993464433,5.994650054,7.293293376,4.387920817
495,4.282170141,8.975303081,4.974884509,8.029865281,12.09835759,10.95869345,15.9509273,1.992915951,4.974843201,5.994364046,1.993409495,5.994364046,7.293248549,4.38790612
496,4.282170141,8.975208869,4.974884323,8.029865281,12.09835759,10.95869345,15.9509273,1.992915951,4.974843201,5.994304046,1.992780058,5.994304046,7.293177291,4.387980323
497,4.282170141,8.975200616,4.974884323,8.029865281,12.09835759,10.95838209,15.95091961,1.992915951,4.97484042,5.994304046,1.992780058,5.994304046,7.293147283,4.387952627
498,4.282170141,8.975200616,4.974884323,8.029865281,12.09835759,10.95838209,15.95091961,1.992702774,4.974827638,5.994304046,1.992780058,5.994304046,7.293126742,4.387979052
499,4.282170141,8.975200616,4.974884323,8.029865281,12.09835759,10.95832424,15.95091961,1.992695497,4.974827638,5.994304046,1.992780058,5.994304046,7.293120821,4.387975099
500,4.282170141,8.975200616,4.974884323,8.029545036,12.08287669,10.95800616,15.95018953,1.99268735,4.974827638,5.994304046,1.992629971,5.994304046,7.291574682,4.386124966
501,4.282170141,8.975200616,4.974884323,8.029545036,12.08287669,10.95800616,15.94991609,1.99268735,4.974827638,5.994304046,1.992467344,5.994304046,7.29153504,4.386090636
502,4.282170141,8.975200616,4.974883091,8.028985911,12.08096614,10.95800616,15.94991609,1.99267788,4.974827638,5.994304046,1.991865924,5.994304046,7.291254877,4.385946428
503,4.282170141,8.975200616,4.974883091,8.028985911,12.08096614,10.95800616,15.94991609,1.992524973,4.974827638,5.994092025,1.991737434,5.994092025,7.29121002,4.385986695
504,4.282170141,8.975179321,4.97485855,8.023790102,12.08096614,10.95772888,15.94991596,1.992524973,4.974827638,5.99395915,1.991201936,5.99395915,7.290647526,4.385945471
505,4.256333958,8.975006975,4.97485855,8.023790102,12.08036875,10.95772888,15.94852107,1.992282315,4.974827638,5.993895625,1.991201936,5.993895625,7.288074164,4.387408159
506,4.256333958,8.974516266,4.97485855,8.023790102,12.08036875,10.95760547,15.94852107,1.992220115,4.974827638,5.993895625,1.991201936,5.993895625,7.288012681,4.38738648
507,4.200971375,8.97432425,4.97485855,8.022759887,12.08036875,10.95749915,15.94742782,1.992220115,4.974827638,5.993895498,1.991201936,5.993895498,7.282759543,4.390992692
508,4.133122124,8.97432425,4.97485855,8.022759887,12.07698267,10.95738486,15.94742782,1.992209033,4.974827314,5.98974539,1.991190113,5.98974539,7.275893819,4.395544193
509,4.133122124,8.97432425,4.97485754,8.022759887,12.07698267,10.95716075,15.94718906,1.992209033,4.974827314,5.989725019,1.991190113,5.989725019,7.275849796,4.395478969
510,4.133122124,8.97432425,4.97485754,8.022759887,12.07698267,10.95711679,15.9459022,1.992172154,4.974827314,5.98869835,1.991190113,5.98869835,7.275632127,4.395255911
511,4.129154494,8.97432425,4.97485754,8.022595099,12.07537552,10.9564966,15.94472853,1.992172154,4.974825887,5.98869835,1.991190113,5.98869835,7.274947139,4.395077991
512,4.121740987,8.974128604,4.97485754,8.022595099,12.07104922,10.9564966,15.94472853,1.992172154,4.974825887,5.98733276,1.991190113,5.98733276,7.273737954,4.395169162
513,4.121740987,8.973718015,4.97485754,8.022595099,12.07104922,10.9564966,15.94399528,1.992172154,4.974825887,5.98733276,1.991190113,5.98733276,7.273633968,4.395008622
514,4.121740987,8.973718015,4.97485754,8.022595099,12.07104922,10.9564966,15.94315044,1.992172154,4.974824139,5.986883744,1.991190113,5.986883744,7.273516186,4.394855193
515,4.121740987,8.973456443,4.974856412,8.022595099,12.07104922,10.95065703,15.9424714,1.992136568,4.974823308,5.986519801,1.99118229,5.986519801,7.272862597,4.394238026
516,4.121740987,8.973456443,4.974845556,8.00825061,12.06619293,10.94982929,15.94099046,1.992136568,4.974823308,5.986519801,1.991072472,5.986519801,7.27089622,4.393117335
517,4.116546697,8.973100136,4.974845556,8.00825061,12.06619293,10.94982929,15.94014594,1.992115609,4.974823157,5.986506795,1.991072472,5.986506795,7.270311745,4.393312378
518,4.116546697,8.972969808,4.974845556,8.00735521,12.06459152,10.94659057,15.93958967,1.992035087,4.974822931,5.986506795,1.991072472,5.986506795,7.269720573,4.392746211
519,4.111899218,8.972606516,4.974838497,8.00735521,12.06459152,10.94659057,15.93673086,1.992035087,4.97482244,5.986506795,1.991072472,5.986506795,7.26900447,4.392502154
520,4.111899218,8.972378915,4.974838497,8.000184277,12.06459152,10.94659057,15.93673086,1.992025812,4.97482244,5.986506795,1.991072472,5.986506795,7.268331033,4.392374429
521,4.110572263,8.972317457,4.974838421,7.998592272,12.06459152,10.94659057,15.93655997,1.991798196,4.974819082,5.986506795,1.991072472,5.986506795,7.268023546,4.39243471
522,4.110572263,8.972317457,4.974838421,7.992586029,12.06459152,10.94656773,15.93655997,1.991798196,4.974819082,5.986390792,1.991072472,5.986390792,7.267464902,4.392336653
523,4.110572263,8.972317457,4.974838421,7.990332438,12.06343779,10.94656773,15.93654068,1.991797078,4.974819082,5.986317475,1.991001479,5.986317475,7.267140172,4.392180496
524,4.110572263,8.972182475,4.974827031,7.98976023,12.06343779,10.94656773,15.93645343,1.991741742,4.97481865,5.986317475,1.990970755,5.986317475,7.267059052,4.39215957
525,4.110572263,8.971881805,4.974827031,7.98976023,12.06331359,10.94623832,15.93645343,1.991669682,4.974818264,5.986317475,1.990954905,5.986317475,7.266982454,4.392117319
526,4.110572263,8.971671267,4.974826049,7.98976023,12.05802538,10.94623832,15.93645343,1.991669682,4.974818264,5.986317475,1.990954905,5.986317475,7.266482479,4.391531957
527,4.110572263,8.971025897,4.974826049,7.985534367,12.05802538,10.94623832,15.93643281,1.991669682,4.974818264,5.985563605,1.990909956,5.985563605,7.265965145,4.391460783
528,4.110572263,8.971025897,4.974819766,7.985534367,12.05802538,10.94623832,15.93643281,1.991383826,4.974817781,5.985538342,1.990894883,5.985538342,7.265934876,4.391498016
529,4.110572263,8.971010823,4.974819766,7.985534367,12.05605574,10.94623832,15.93643281,1.991325163,4.974817489,5.985185081,1.990894883,5.985185081,7.265716974,4.391299897
530,4.110572263,8.971010823,4.974819766,7.985534367,12.05605574,10.94608006,15.93643281,1.990933655,4.974817489,5.985185081,1.990894883,5.985185081,7.265666994,4.391333657
531,4.110572263,8.971010823,4.974819766,7.985534367,12.05605574,10.94583253,15.93643281,1.990933655,4.974817212,5.985185081,1.990889323,5.985185081,7.265643961,4.391313595
532,4.110572263,8.971010823,4.974819766,7.985534367,12.05605574,10.94583253,15.93643281,1.990742929,4.974817212,5.985185081,1.990889323,5.985185081,7.265626622,4.391336505
533,4.110572263,8.971010823,4.974819766,7.985534367,12.05605574,10.94583253,15.93643281,1.990742929,4.974817212,5.985142427,1.990889323,5.985142427,7.265622745,4.391337748
534,4.110572263,8.971010823,4.974818245,7.985534367,12.05605574,10.9456791,15.93643281,1.990742929,4.974815129,5.985142427,1.990889323,5.985142427,7.265608469,4.391325079
535,4.109616121,8.971010823,4.974818245,7.985534367,12.05348644,10.9456791,15.93643281,1.990742929,4.974811334,5.984946082,1.990887922,5.984946082,7.265269652,4.39111965
536,4.109616121,8.971010823,4.974818245,7.98550536,12.05266414,10.94542063,15.93643281,1.990742929,4.974808584,5.984946082,1.990887922,5.984946082,7.265168513,4.391007993
537,4.109424669,8.970921916,4.974818029,7.98550536,12.05266414,10.94542063,15.93643281,1.990742929,4.974808584,5.984946082,1.990887922,5.984946082,7.265143006,4.39101831
538,4.109424669,8.970921916,4.974817241,7.985484939,12.05266414,10.94542063,15.93643281,1.990742929,4.974808584,5.98477607,1.990880635,5.98477607,7.26512496,4.391023848
539,4.109424669,8.970921916,4.974808818,7.985484939,12.05266414,10.94542063,15.93641179,1.990742929,4.97480729,5.98477607,1.990880635,5.98477607,7.265122165,4.391020203
540,4.109424669,8.970921916,4.974808661,7.984771527,12.05266414,10.94541698,15.93585909,1.990671278,4.97480729,5.984578353,1.990854656,5.984578353,7.264979869,4.390916554
541,4.109424669,8.970869382,4.974808661,7.983670068,12.05105852,10.94541698,15.935502,1.990671278,4.974807181,5.98378982,1.990826687,5.98378982,7.264622296,4.390677261
542,4.099248767,8.966571711,4.974808661,7.982784818,12.05105852,10.94541698,15.93545306,1.990671278,4.974805652,5.983179783,1.990815254,5.983179783,7.263164953,4.39123769
543,4.099248767,8.965056676,4.974808169,7.982784818,12.05105852,10.94541698,15.93534497,1.990517386,4.974805652,5.983179783,1.990815254,5.983179783,7.263003362,4.391176101
544,4.095631897,8.96292669,4.974808169,7.982753917,12.04934287,10.94541698,15.935101,1.990517386,4.974805652,5.983114459,1.990815254,5.983114459,7.262294025,4.391120443
545,4.095631897,8.962844252,4.974807595,7.982612524,12.04934287,10.94541698,15.93493139,1.990517386,4.974805652,5.983114459,1.990815254,5.983114459,7.262258205,4.391081461
546,4.095631897,8.961816,4.974807595,7.982612524,12.04548695,10.94539766,15.93479566,1.990517386,4.974805652,5.983114459,1.990815254,5.983114459,7.261800094,4.390592973
547,4.095631897,8.960331448,4.974807595,7.981315307,12.04057221,10.94539766,15.9347512,1.990517386,4.974805652,5.983025754,1.990815254,5.983025754,7.261088306,4.389972732
548,4.095631897,8.960331448,4.974805154,7.980808739,12.03933395,10.9453917,15.9338776,1.990463808,4.974805652,5.982899124,1.990806555,5.982899124,7.26083233,4.389667805
549,4.095631897,8.959967156,4.974802968,7.9796512,12.03933395,10.9453917,15.9338776,1.990463808,4.974804936,5.982899124,1.990806555,5.982899124,7.260693718,4.389634881
550,4.095631897,8.959967156,4.974802968,7.979532287,12.03933395,10.9453917,15.93371409,1.990463808,4.974803748,5.982899124,1.990806555,5.982899124,7.260667936,4.389600689
551,4.093121999,8.959967156,4.974802968,7.979532287,12.03933395,10.94538477,15.93371409,1.99045364,4.974803748,5.982899124,1.990806555,5.982899124,7.260438208,4.389782361
552,4.092740912,8.959967156,4.974802968,7.978687405,12.0383993,10.94536543,15.93371409,1.99045364,4.974803748,5.98288785,1.990799325,5.98288785,7.260238348,4.389693853
553,4.092740912,8.959967156,4.974801504,7.978687405,12.0383993,10.94536543,15.93352819,1.990418894,4.974803223,5.98288785,1.990799325,5.98288785,7.260218108,4.389661397
554,4.092740912,8.959967156,4.974801504,7.978454693,12.0383993,10.94520103,15.93182973,1.990418894,4.974803223,5.98288785,1.990785385,5.98288785,7.260026335,4.389309885
555,4.090779432,8.959967156,4.974801504,7.978454693,12.0383993,10.94520103,15.93148086,1.990418894,4.974803223,5.982885481,1.990785385,5.982885481,7.259816087,4.389382605
556,4.089528031,8.959967156,4.974801504,7.977641075,12.0383993,10.94520103,15.93148086,1.990415506,4.974803223,5.982885481,1.990785385,5.982885481,7.25962805,4.38946006
557,4.089528031,8.959967156,4.974801504,7.977641075,12.03618466,10.94520103,15.93143029,1.990415506,4.974803223,5.982546219,1.990625191,5.982546219,7.259376717,4.389238104
558,4.08644769,8.95994006,4.974801504,7.977641075,12.03144764,10.94520103,15.93139201,1.990415506,4.974803223,5.982546219,1.990439801,5.982546219,7.258643251,4.388958961
559,4.08644769,8.959477921,4.974801085,7.9738128,12.03144764,10.94520103,15.93139201,1.990415506,4.974803223,5.982186284,1.990439801,5.982186284,7.258220454,4.388888967
560,4.08644769,8.959329442,4.974801085,7.973095517,12.03144764,10.94511154,15.93108985,1.990411315,4.974803223,5.982186284,1.990439801,5.982186284,7.258105763,4.388804795
561,4.085663552,8.95901954,4.974801085,7.973095517,12.03144764,10.94511154,15.93108985,1.990384481,4.974802871,5.981478625,1.990439801,5.981478625,7.2579395,4.388873272
562,4.083079514,8.95901954,4.974800333,7.972591108,12.02737796,10.94511154,15.93108985,1.990375494,4.974802871,5.981478625,1.990411251,5.981478625,7.25728528,4.388613943
563,4.083079514,8.95901954,4.974800333,7.972591108,12.02737796,10.94511154,15.93108985,1.990368857,4.974802871,5.981478625,1.990411251,5.981478625,7.257284677,4.38861474
564,4.082670821,8.95901954,4.974799369,7.972591108,12.02737796,10.94511154,15.93050923,1.990368857,4.974802871,5.981418179,1.990411251,5.981418179,7.257189157,4.388531356
565,4.082670821,8.95901954,4.974799369,7.972591108,12.02737796,10.94511154,15.93044452,1.990368857,4.974802871,5.981418179,1.9903929,5.981418179,7.257181606,4.388520769
566,4.076255373,8.95901954,4.974799369,7.971262355,12.02737796,10.94511154,15.93044452,1.990361304,4.974802871,5.981383121,1.9903929,5.981383121,7.256473714,4.38896551
567,4.065832775,8.95901954,4.974799105,7.970697053,12.02619109,10.94510585,15.93044452,1.990361304,4.974802871,5.981375297,1.9903929,5.981375297,7.255365664,4.389583325
568,4.065832775,8.95901954,4.974798865,7.969017441,12.02619109,10.94501111,15.93044452,1.990361304,4.974802747,5.981375297,1.9903929,5.981375297,7.255204326,4.389548038
569,4.059059349,8.95901954,4.974798865,7.967897685,12.02619109,10.94499273,15.93033683,1.990346788,4.974802323,5.981375297,1.9903929,5.981375297,7.254473945,4.390001356
570,4.04744621,8.95901954,4.974798727,7.966774425,12.02619109,10.94493999,15.93033683,1.99034093,4.97480227,5.981355142,1.9903929,5.981355142,7.253308914,4.39082657
571,4.04744621,8.958940842,4.974798496,7.966490966,12.02619109,10.94493999,15.93033683,1.99034093,4.97480227,5.981341393,1.9903929,5.981341393,7.253274719,4.390819318
572,4.04744621,8.958900035,4.974798496,7.966263381,12.02619109,10.94493999,15.93033683,1.990340629,4.974802225,5.981341393,1.9903929,5.981341393,7.253250289,4.390814076
573,4.04744621,8.958885245,4.974797771,7.965818819,12.02497606,10.94493999,15.93033209,1.99033986,4.974802225,5.981341393,1.9903929,5.981341393,7.253097505,4.390673411
574,4.046526561,8.958885245,4.974797771,7.965818819,12.02497606,10.94493999,15.92940388,1.99033986,4.974802154,5.981328962,1.9903929,5.981328962,7.252928382,4.390557492
575,4.046526561,8.958885245,4.974797771,7.965818819,12.02456978,10.94493999,15.92906356,1.99033986,4.974801465,5.981328962,1.990381252,5.981328962,7.252859388,4.390447515
576,4.04646796,8.958820064,4.974797467,7.965818819,12.01858255,10.94493943,15.92906356,1.990339477,4.974801465,5.981255743,1.990376597,5.981255743,7.252296649,4.389801562
577,4.04646796,8.958820064,4.974797467,7.965702188,12.01858255,10.94493943,15.92823499,1.990336864,4.974801411,5.981222801,1.990376597,5.981222801,7.252207484,4.389637165
578,4.046311596,8.958820064,4.974797467,7.965509622,12.01858255,10.94493578,15.92823499,1.990334239,4.974801392,5.981140458,1.990360947,5.981140458,7.252166283,4.389649724
579,4.046311596,8.958819124,4.974797365,7.96520716,12.01796955,10.94493578,15.92821356,1.990334239,4.974801392,5.981056623,1.990347051,5.981056623,7.252072131,4.389578078
580,4.046311596,8.958819124,4.974797225,7.96520716,12.01796955,10.94492622,15.92821356,1.990328784,4.974801382,5.981053417,1.990347051,5.981053417,7.252070461,4.389578028
581,4.046091433,8.958728887,4.974796855,7.96520716,12.01684234,10.94492622,15.92815112,1.990328784,4.974801382,5.980842756,1.990347051,5.980842756,7.251914908,4.389462002
582,4.045306014,8.958728887,4.974795982,7.965160983,12.01442999,10.94492622,15.92815112,1.990324896,4.974801219,5.980842756,1.990339955,5.980842756,7.251618911,4.389258172
583,4.045306014,8.958728887,4.97479593,7.964776696,12.00725568,10.94492622,15.92815112,1.990303478,4.974801187,5.98084145,1.990339955,5.98084145,7.250929692,4.388476504
584,4.045306014,8.958722489,4.97479593,7.964776696,12.00656478,10.94492622,15.92807243,1.990293109,4.974801187,5.980736545,1.990300529,5.980736545,7.250845085,4.388394825
585,4.045306014,8.958722489,4.97479593,7.964776696,12.00656478,10.94492622,15.92783685,1.990292212,4.974801133,5.980736545,1.990285815,5.980736545,7.250822243,4.388350116
586,4.045306014,8.958722489,4.97479593,7.964702366,12.00656478,10.94492622,15.92783685,1.990292212,4.974800586,5.980736545,1.990285815,5.980736545,7.250815436,4.388348936
587,4.045306014,8.95741411,4.97479593,7.964573723,12.00656478,10.94492622,15.92783685,1.990273108,4.974800067,5.980736545,1.990284001,5.980736545,7.250682849,4.388298474
588,4.045306014,8.957267727,4.97479593,7.964573723,12.00261216,10.94492622,15.92783685,1.990273108,4.974800067,5.980647156,1.990284001,5.980647156,7.250302086,4.387867135
589,4.045103791,8.957267727,4.974795887,7.964474897,12.00261216,10.94492622,15.92783685,1.990270977,4.974800067,5.980647156,1.990267095,5.980647156,7.250272983,4.387882582
590,4.045103791,8.957159025,4.974795887,7.964283625,12.00166113,10.94492622,15.92783123,1.990267254,4.974800067,5.980647156,1.990267095,5.980647156,7.250158407,4.387771582
591,4.04451512,8.957159025,4.97479587,7.964233502,12.00166113,10.9449184,15.92783123,1.990255721,4.974800067,5.980592082,1.990257355,5.980592082,7.250092682,4.387817255
592,4.044013237,8.957159025,4.97479587,7.964233502,12.00142281,10.9449184,15.92783123,1.990255721,4.974800067,5.980592082,1.990257355,5.980592082,7.250025391,4.387828116
593,4.04330977,8.957107627,4.97479587,7.964231493,12.00065108,10.94491813,15.92769519,1.990255308,4.974799133,5.980573481,1.990256836,5.980573481,7.249872175,4.387767696
594,4.04330977,8.957107627,4.97479586,7.964076764,11.99895394,10.94491813,15.92766736,1.990255308,4.974799061,5.980564745,1.990215186,5.980564745,7.249696705,4.387581193
595,4.042452671,8.956994425,4.97479586,7.963955183,11.99717411,10.94491651,15.92766736,1.990255308,4.974799061,5.980564745,1.990215186,5.980564745,7.249435494,4.387444687
596,4.042452671,8.956994425,4.974795793,7.963955183,11.99056491,10.9449075,15.92749855,1.990255308,4.974799061,5.980564745,1.990215186,5.980564745,7.248818485,4.386695734
597,4.040164068,8.956994425,4.974795793,7.963955183,11.9894844,10.94489991,15.9273452,1.990255308,4.97479759,5.980491343,1.990207586,5.980491343,7.248490073,4.386718408
598,4.04009699,8.956963273,4.974795793,7.963955183,11.98516634,10.94489991,15.9255865,1.990255308,4.974797325,5.980491299,1.99020468,5.980491299,7.247928418,4.38590797
599,4.04009699,8.956963273,4.974795793,7.963798541,11.97538521,10.94489991,15.9255865,1.990232104,4.974797325,5.979081742,1.990186494,5.979081742,7.24689308,4.384895506
600,4.040072,8.956807894,4.974795793,7.962130464,11.97538521,10.94489991,15.9255865,1.990232104,4.974797189,5.97821249,1.990178837,5.97821249,7.246645308,4.384890092
601,4.040072,8.956738484,4.974795793,7.9620471,11.97419858,10.94489991,15.9255865,1.990211991,4.974797189,5.97821249,1.990169226,5.97821249,7.246520841,4.384761632
602,4.040072,8.956738484,4.974795793,7.961750238,11.97419858,10.94489928,15.9255865,1.990197423,4.974797132,5.978109903,1.990165571,5.978109903,7.246482809,4.38476189
603,4.040072,8.956738484,4.974795793,7.961750238,11.96916195,10.94489846,15.92461632,1.990197423,4.974797132,5.978000817,1.990157987,5.978000817,7.245926055,4.384030995
604,4.038018305,8.956738484,4.974795774,7.961632854,11.96315374,10.94488204,15.92461632,1.990197423,4.974797014,5.977769302,1.990157987,5.977769302,7.245159931,4.383537625
605,4.038018305,8.956652162,4.974795774,7.961632854,11.96315374,10.94488204,15.92461632,1.990197423,4.974797014,5.977216068,1.990157987,5.977216068,7.24510179,4.383550253
606,4.038018305,8.956652162,4.974795774,7.961503566,11.96056822,10.94488204,15.92460485,1.990197423,4.974796858,5.977216068,1.99015633,5.977216068,7.244853781,4.383267852
607,4.037725487,8.956469493,4.974795774,7.961503566,11.9544653,10.94488204,15.92460485,1.990197423,4.974796858,5.977216068,1.990146511,5.977216068,7.244254852,4.382627073
608,4.037725487,8.956345906,4.974795774,7.961501335,11.9544653,10.94488093,15.92451357,1.990197423,4.974796855,5.976887208,1.990146511,5.976887208,7.244205118,4.382613545
609,4.037717065,8.956345906,4.974795774,7.961501335,11.9544653,10.94488093,15.92439761,1.990185476,4.974796855,5.97688611,1.990146511,5.97688611,7.244192624,4.382592657
610,4.037551302,8.956305158,4.974795774,7.961501335,11.9544653,10.94488093,15.92439761,1.990185476,4.974796855,5.97688611,1.990146511,5.97688611,7.244173851,4.382603193
611,4.037551302,8.956305158,4.974795695,7.961497336,11.95203244,10.94488093,15.92418274,1.990184633,4.974796738,5.976826698,1.990144498,5.976826698,7.243927106,4.382301215
612,4.037551302,8.956293123,4.974795652,7.961214292,11.95203244,10.94488093,15.92418274,1.990171784,4.974796738,5.976380365,1.990144498,5.976380365,7.243858533,4.382310561
613,4.036958545,8.956177482,4.974795576,7.961214292,11.95203244,10.94483408,15.92418274,1.990171784,4.974796738,5.975631521,1.99014341,5.975631521,7.243721692,4.382367256
614,4.036376766,8.956177482,4.974795576,7.961214292,11.95043938,10.94483408,15.92404954,1.99017161,4.974796738,5.975631521,1.990133163,5.975631521,7.243510923,4.382213563
615,4.036376766,8.956177482,4.974795574,7.961190305,11.95043938,10.94481209,15.92386514,1.990170098,4.974796738,5.97510911,1.990133163,5.97510911,7.243442349,4.382190083
616,4.036376766,8.956079865,4.974795552,7.961190305,11.95043938,10.94481209,15.9238269,1.990170098,4.974796738,5.97510911,1.990133163,5.97510911,7.243429997,4.382178696
617,4.036376766,8.955998988,4.974795538,7.961190305,11.94989997,10.94481209,15.9238269,1.990170067,4.974796721,5.974921467,1.990124301,5.974921467,7.243355738,4.382124097
618,4.036376766,8.955998988,4.974795538,7.961190305,11.94989997,10.94481209,15.92369903,1.99016608,4.974796657,5.974882122,1.990115544,5.974882122,7.243339371,4.382101436
619,4.036149153,8.955998988,4.974795538,7.961190305,11.94989997,10.94481209,15.92369903,1.990161097,4.974796657,5.974882122,1.99010703,5.974882122,7.243317452,4.382119712
620,4.035779089,8.955998988,4.974795524,7.961190305,11.94989997,10.94481209,15.92355333,1.990161097,4.974796619,5.974882122,1.990097302,5.974882122,7.243269676,4.382119106
621,4.035779089,8.955981491,4.974795524,7.961160886,11.94816806,10.94481209,15.92355333,1.99016013,4.974796619,5.974882122,1.990096366,5.974882122,7.243107792,4.381932179
622,4.03553751,8.955933894,4.974795524,7.961108726,11.94816806,10.94481209,15.92346263,1.99015438,4.974796619,5.974882122,1.990096366,5.974882122,7.243067993,4.381929868
623,4.03553751,8.955933894,4.974795524,7.961049581,11.94816806,10.94481209,15.92346263,1.99015438,4.974796616,5.974837677,1.990096366,5.974837677,7.243058575,4.381930186
624,4.03553751,8.955930569,4.974795524,7.961001994,11.94816806,10.94480425,15.92287206,1.99015438,4.974796616,5.974837677,1.990096366,5.974837677,7.242999545,4.381811626
625,4.035366469,8.955930569,4.974795524,7.961001994,11.94816806,10.94477854,15.9226138,1.99015438,4.974796616,5.974837677,1.990092913,5.974837677,7.242957868,4.381771231
626,4.035366469,8.955926943,4.974795524,7.961001994,11.94815133,10.944751,15.92228369,1.990153476,4.974796616,5.974837677,1.990091955,5.974837677,7.242923334,4.3817018
627,4.035366469,8.955926943,4.974795524,7.960565636,11.94815133,10.94473603,15.92170931,1.990153476,4.974796616,5.974480812,1.99008966,5.974480812,7.242797437,4.381590216
628,4.035366469,8.955926943,4.974795523,7.960423852,11.94815133,10.94473603,15.92170931,1.990153094,4.974796591,5.97353994,1.990088802,5.97353994,7.242698898,4.381615287
629,4.035366469,8.955926943,4.974795523,7.960230042,11.94815133,10.94471106,15.92160964,1.990152574,4.974796396,5.97353994,1.990088802,5.97353994,7.242669884,4.381590334
630,4.035366469,8.955926943,4.974795523,7.960230042,11.94815133,10.94471106,15.92160964,1.990152574,4.974796396,5.973078224,1.990088802,5.973078224,7.242627909,4.381603709
631,4.035366469,8.955924547,4.974795523,7.960230042,11.94815133,10.94471106,15.92149937,1.990150697,4.974796249,5.973078224,1.990088802,5.973078224,7.242617484,4.381582008
632,4.03517669,8.955924547,4.974795523,7.960230042,11.94607906,10.94470801,15.9209346,1.990150697,4.974796202,5.973078224,1.990087358,5.973078224,7.242360087,4.381261433
633,4.03517669,8.955924547,4.974795523,7.960230042,11.94607906,10.94467935,15.9209346,1.990139048,4.974796202,5.973078224,1.990077166,5.973078224,7.242355496,4.381261629
634,4.034976671,8.955924547,4.974795523,7.960230042,11.94562159,10.94467935,15.92090489,1.990139048,4.974796191,5.973078224,1.990077166,5.973078224,7.242293021,4.381221274
635,4.034976671,8.955924547,4.974795522,7.960230042,11.94559199,10.94467935,15.92090489,1.990139048,4.974796191,5.973078224,1.990068782,5.973078224,7.242289569,4.381219102
