iteration,rastrigin_seed0.csv,rastrigin_seed1.csv,rastrigin_seed10.csv,rastrigin_seed2.csv,rastrigin_seed3.csv,rastrigin_seed4.csv,rastrigin_seed5.csv,rastrigin_seed6.csv,rastrigin_seed7.csv,rastrigin_seed8.csv,rastrigin_seed9.csv,中央値,平均�,標準偏差
807,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
808,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
809,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
810,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
811,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
812,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
813,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
814,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
815,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
816,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
817,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
818,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
819,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
820,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
821,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
822,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
823,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
824,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
825,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
826,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
827,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
828,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
829,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
830,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
831,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
832,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
833,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
834,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
835,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
836,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
837,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
838,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
839,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
840,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
841,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
842,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
843,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
844,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
845,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
846,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
847,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
848,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
849,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
850,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
851,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
852,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
853,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
854,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
855,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
856,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
857,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
858,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
859,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
860,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
861,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
862,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
863,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
864,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
865,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
866,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
867,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
868,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
869,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
870,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
871,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
872,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
873,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
874,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
875,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
876,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
877,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
878,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
879,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
880,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
881,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
882,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
883,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
884,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
885,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
886,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
887,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
888,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
889,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
890,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
891,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
892,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
893,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
894,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
895,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
896,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
897,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
898,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
899,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
900,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
901,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
902,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
903,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
904,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
905,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
906,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
907,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
908,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
909,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
910,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
911,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
912,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
913,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
914,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
915,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
916,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
917,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
918,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
919,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
920,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
921,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
922,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
923,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
924,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
925,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
926,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
927,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
928,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
929,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
930,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
931,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
932,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
933,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
934,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
935,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
936,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
937,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
938,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
939,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
940,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
941,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
942,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
943,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
944,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
945,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
946,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
947,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
948,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
949,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
950,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
951,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
952,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
953,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
954,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
955,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
956,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
957,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
958,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
959,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
960,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
961,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
962,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
963,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
964,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
965,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
966,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
967,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
968,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
